kandidaat_id;persoonsgebonden_nummer;selectiejaar;opleiding;instellingscode;motivatiescore;cv_score;interview_score;totaalscore;rangorde;selectie_uitkomst;groep;geslacht;herkomst;hoogste_vooropleiding;gem_eindcijfer_vo;instroom_type
10548;10548.0;2022;B Gezondheidswetenschappen;DEMO;6.3;7.2;7.28;6.97;22;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;8.2;tussenjaar
10549;10549.0;2022;B Gezondheidswetenschappen;DEMO;6.7;6.35;7.47;7.01;21;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;hbo-propedeuse;6.2;switcher
10550;;2022;B Gezondheidswetenschappen;DEMO;3.05;2.5;3.42;3.12;390;niet geselecteerd;Niet gestart;;;;;
10551;;2022;B Gezondheidswetenschappen;DEMO;5.7;5.45;5.83;5.72;134;niet geselecteerd;Niet gestart;;;;;
10552;10552.0;2022;B Gezondheidswetenschappen;DEMO;6.9;6.4;6.3;6.5;53;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel economie & maatschappij;7.3;tussenjaar
10553;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.7;3.78;4.2;311;niet geselecteerd;Niet gestart;;;;;
10554;10554.0;2022;B Gezondheidswetenschappen;DEMO;6.15;5.85;6.1;6.06;95;geselecteerd;Niet gestart;;;;;
10555;;2022;B Gezondheidswetenschappen;DEMO;4.75;4.75;3.73;4.24;306;niet geselecteerd;Niet gestart;;;;;
10556;10556.0;2022;B Gezondheidswetenschappen;DEMO;6.75;5.9;5.32;5.86;119;reserve;Niet gestart;;;;;
10557;;2022;B Gezondheidswetenschappen;DEMO;3.65;5.5;5.05;4.72;255;niet geselecteerd;Niet gestart;;;;;
10558;;2022;B Gezondheidswetenschappen;DEMO;5.15;5.25;4.97;5.08;208;niet geselecteerd;Niet gestart;;;;;
10559;;2022;B Gezondheidswetenschappen;DEMO;3.75;3.85;4.4;4.1;318;niet geselecteerd;Niet gestart;;;;;
10560;10560.0;2022;B Gezondheidswetenschappen;DEMO;6.1;5.25;6.2;5.98;104;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;7.1;direct
10561;;2022;B Gezondheidswetenschappen;DEMO;4.85;5.5;5.97;5.54;149;niet geselecteerd;Niet gestart;;;;;
10562;;2022;B Gezondheidswetenschappen;DEMO;4.9;6.7;5.53;5.58;144;niet geselecteerd;Niet gestart;;;;;
10563;10563.0;2022;B Gezondheidswetenschappen;DEMO;7.25;7.0;7.43;7.29;13;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;7.1;direct
10564;;2022;B Gezondheidswetenschappen;DEMO;6.2;4.6;5.82;5.69;138;niet geselecteerd;Niet gestart;;;;;
10565;;2022;B Gezondheidswetenschappen;DEMO;3.35;3.0;2.82;3.02;394;niet geselecteerd;Niet gestart;;;;;
10566;;2022;B Gezondheidswetenschappen;DEMO;3.25;4.2;4.52;4.08;320;niet geselecteerd;Niet gestart;;;;;
10567;10567.0;2022;B Gezondheidswetenschappen;DEMO;7.15;5.8;7.2;6.9;27;geselecteerd;Gestart, niet naar jaar 2;man;overig niet-westers;vwo profiel economie & maatschappij;7.2;tussenjaar
10568;10568.0;2022;B Gezondheidswetenschappen;DEMO;5.95;5.65;6.07;5.95;108;geselecteerd;Gestart, niet naar jaar 2;vrouw;Marokko;vwo profiel natuur & techniek;7.1;direct
10569;;2022;B Gezondheidswetenschappen;DEMO;5.05;5.2;5.0;5.06;210;niet geselecteerd;Niet gestart;;;;;
10570;;2022;B Gezondheidswetenschappen;DEMO;4.25;4.2;4.6;4.42;288;niet geselecteerd;Niet gestart;;;;;
10571;10571.0;2022;B Gezondheidswetenschappen;DEMO;7.3;5.65;6.08;6.36;67;geselecteerd;Doorgestroomd naar jaar 2;man;westerse achtergrond;vwo profiel cultuur & maatschappij;6.3;direct
10572;;2022;B Gezondheidswetenschappen;DEMO;5.15;6.05;5.13;5.32;178;niet geselecteerd;Niet gestart;;;;;
10573;;2022;B Gezondheidswetenschappen;DEMO;5.7;3.6;4.48;4.67;265;niet geselecteerd;Niet gestart;;;;;
10574;;2022;B Gezondheidswetenschappen;DEMO;4.85;5.3;4.3;4.66;267;niet geselecteerd;Niet gestart;;;;;
10575;;2022;B Gezondheidswetenschappen;DEMO;4.5;4.8;4.83;4.72;256;niet geselecteerd;Niet gestart;;;;;
10576;;2022;B Gezondheidswetenschappen;DEMO;3.0;3.15;1.75;2.4;411;niet geselecteerd;Niet gestart;;;;;
10577;10577.0;2022;B Gezondheidswetenschappen;DEMO;7.6;6.55;7.38;7.28;14;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;hbo-propedeuse;5.0;switcher
10578;;2022;B Gezondheidswetenschappen;DEMO;3.95;2.5;2.97;3.17;388;niet geselecteerd;Niet gestart;;;;;
10579;;2022;B Gezondheidswetenschappen;DEMO;4.3;2.8;3.98;3.84;338;niet geselecteerd;Niet gestart;;;;;
10580;;2022;B Gezondheidswetenschappen;DEMO;3.9;2.8;3.13;3.3;384;niet geselecteerd;Niet gestart;;;;;
10581;;2022;B Gezondheidswetenschappen;DEMO;5.15;5.15;5.78;5.47;161;niet geselecteerd;Niet gestart;;;;;
10582;;2022;B Gezondheidswetenschappen;DEMO;6.45;4.55;4.85;5.27;188;niet geselecteerd;Niet gestart;;;;;
10583;10583.0;2022;B Gezondheidswetenschappen;DEMO;5.45;6.05;6.0;5.84;121;reserve;Niet gestart;;;;;
10584;;2022;B Gezondheidswetenschappen;DEMO;3.6;5.3;3.72;4.0;326;niet geselecteerd;Niet gestart;;;;;
10585;10585.0;2022;B Gezondheidswetenschappen;DEMO;7.05;6.95;7.03;7.02;20;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.3;direct
10586;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.6;4.43;4.5;283;niet geselecteerd;Niet gestart;;;;;
10587;;2022;B Gezondheidswetenschappen;DEMO;3.25;4.8;3.38;3.62;357;niet geselecteerd;Niet gestart;;;;;
10588;10588.0;2022;B Gezondheidswetenschappen;DEMO;6.9;4.45;6.35;6.14;89;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.4;direct
10589;10589.0;2022;B Gezondheidswetenschappen;DEMO;6.35;5.55;5.72;5.88;116;reserve;Niet gestart;;;;;
10590;10590.0;2022;B Gezondheidswetenschappen;DEMO;5.7;7.45;5.98;6.19;83;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;8.0;direct
10591;10591.0;2022;B Gezondheidswetenschappen;DEMO;5.8;6.25;6.45;6.22;79;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.0;direct
10592;;2022;B Gezondheidswetenschappen;DEMO;4.85;5.2;4.6;4.8;245;niet geselecteerd;Niet gestart;;;;;
10593;10593.0;2022;B Gezondheidswetenschappen;DEMO;5.7;6.25;6.4;6.16;86;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.7;tussenjaar
10594;;2022;B Gezondheidswetenschappen;DEMO;4.2;3.65;3.57;3.78;346;niet geselecteerd;Niet gestart;;;;;
10595;;2022;B Gezondheidswetenschappen;DEMO;4.4;2.35;3.1;3.34;380;niet geselecteerd;Niet gestart;;;;;
10596;10596.0;2022;B Gezondheidswetenschappen;DEMO;7.65;7.3;7.27;7.39;10;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;7.3;direct
10597;;2022;B Gezondheidswetenschappen;DEMO;4.45;4.05;2.48;3.38;377;niet geselecteerd;Niet gestart;;;;;
10598;10598.0;2022;B Gezondheidswetenschappen;DEMO;7.55;6.4;8.37;7.73;4;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.9;direct
10599;;2022;B Gezondheidswetenschappen;DEMO;5.25;5.75;5.72;5.58;145;niet geselecteerd;Niet gestart;;;;;
10600;;2022;B Gezondheidswetenschappen;DEMO;4.6;4.6;4.25;4.42;289;niet geselecteerd;Niet gestart;;;;;
10601;;2022;B Gezondheidswetenschappen;DEMO;2.65;3.55;2.87;2.94;398;niet geselecteerd;Niet gestart;;;;;
10602;;2022;B Gezondheidswetenschappen;DEMO;5.3;5.05;5.05;5.12;202;niet geselecteerd;Niet gestart;;;;;
10603;;2022;B Gezondheidswetenschappen;DEMO;4.95;4.3;4.08;4.39;293;niet geselecteerd;Niet gestart;;;;;
10604;;2022;B Gezondheidswetenschappen;DEMO;3.0;2.7;3.12;3.0;396;niet geselecteerd;Niet gestart;;;;;
10605;;2022;B Gezondheidswetenschappen;DEMO;4.45;5.85;4.95;4.98;220;niet geselecteerd;Niet gestart;;;;;
10606;;2022;B Gezondheidswetenschappen;DEMO;2.8;3.8;3.5;3.35;379;niet geselecteerd;Niet gestart;;;;;
10607;;2022;B Gezondheidswetenschappen;DEMO;2.85;3.65;2.12;2.64;409;niet geselecteerd;Niet gestart;;;;;
10608;;2022;B Gezondheidswetenschappen;DEMO;2.7;3.75;3.13;3.12;391;niet geselecteerd;Niet gestart;;;;;
10609;;2022;B Gezondheidswetenschappen;DEMO;5.0;3.65;4.08;4.27;303;niet geselecteerd;Niet gestart;;;;;
10610;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.6;5.07;4.82;242;niet geselecteerd;Niet gestart;;;;;
10611;;2022;B Gezondheidswetenschappen;DEMO;4.4;5.3;2.97;3.86;336;niet geselecteerd;Niet gestart;;;;;
10612;;2022;B Gezondheidswetenschappen;DEMO;3.4;1.95;2.93;2.88;401;niet geselecteerd;Niet gestart;;;;;
10613;10613.0;2022;B Gezondheidswetenschappen;DEMO;5.9;5.25;6.13;5.88;117;reserve;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.7;direct
10614;10614.0;2022;B Gezondheidswetenschappen;DEMO;6.1;7.1;7.03;6.76;33;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.2;direct
10615;;2022;B Gezondheidswetenschappen;DEMO;4.05;4.3;3.27;3.71;351;niet geselecteerd;Niet gestart;;;;;
10616;10616.0;2022;B Gezondheidswetenschappen;DEMO;7.0;4.8;6.52;6.32;71;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.8;direct
10617;;2022;B Gezondheidswetenschappen;DEMO;3.3;5.05;3.63;3.81;342;niet geselecteerd;Niet gestart;;;;;
10618;10618.0;2022;B Gezondheidswetenschappen;DEMO;7.6;7.4;8.07;7.8;2;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.2;direct
10619;;2022;B Gezondheidswetenschappen;DEMO;4.75;4.15;4.62;4.57;280;niet geselecteerd;Niet gestart;;;;;
10620;10620.0;2022;B Gezondheidswetenschappen;DEMO;5.85;7.15;6.2;6.28;75;geselecteerd;Doorgestroomd naar jaar 2;man;Suriname/Antillen;vwo profiel cultuur & maatschappij;6.7;direct
10621;;2022;B Gezondheidswetenschappen;DEMO;4.9;4.65;3.4;4.1;319;niet geselecteerd;Niet gestart;;;;;
10622;10622.0;2022;B Gezondheidswetenschappen;DEMO;5.85;5.7;5.83;5.81;126;reserve;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.0;tussenjaar
10623;10623.0;2022;B Gezondheidswetenschappen;DEMO;5.95;5.15;6.23;5.93;110;geselecteerd;Gestart, niet naar jaar 2;vrouw;Marokko;vwo profiel natuur & gezondheid;6.5;tussenjaar
10624;;2022;B Gezondheidswetenschappen;DEMO;5.85;5.4;4.53;5.1;206;niet geselecteerd;Niet gestart;;;;;
10625;;2022;B Gezondheidswetenschappen;DEMO;5.95;4.9;5.15;5.34;176;niet geselecteerd;Niet gestart;;;;;
10626;;2022;B Gezondheidswetenschappen;DEMO;4.6;3.7;3.63;3.94;332;niet geselecteerd;Niet gestart;;;;;
10627;;2022;B Gezondheidswetenschappen;DEMO;4.5;5.1;4.55;4.64;269;niet geselecteerd;Niet gestart;;;;;
10628;10628.0;2022;B Gezondheidswetenschappen;DEMO;7.6;5.9;5.72;6.32;72;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;hbo-propedeuse;6.0;switcher
10629;;2022;B Gezondheidswetenschappen;DEMO;3.15;4.2;3.6;3.58;363;niet geselecteerd;Niet gestart;;;;;
10630;10630.0;2022;B Gezondheidswetenschappen;DEMO;6.0;6.1;6.68;6.36;68;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.6;direct
10631;;2022;B Gezondheidswetenschappen;DEMO;3.75;2.85;2.35;2.87;402;niet geselecteerd;Niet gestart;;;;;
10632;10632.0;2022;B Gezondheidswetenschappen;DEMO;6.45;4.6;5.87;5.79;127;reserve;Niet gestart;;;;;
10633;10633.0;2022;B Gezondheidswetenschappen;DEMO;5.4;6.35;6.05;5.91;112;reserve;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.4;tussenjaar
10634;10634.0;2022;B Gezondheidswetenschappen;DEMO;5.95;6.85;6.82;6.56;49;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.8;direct
10635;10635.0;2022;B Gezondheidswetenschappen;DEMO;7.3;7.0;7.93;7.56;6;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.8;tussenjaar
10636;;2022;B Gezondheidswetenschappen;DEMO;4.35;4.8;5.8;5.16;200;niet geselecteerd;Niet gestart;;;;;
10637;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.35;4.87;4.67;266;niet geselecteerd;Niet gestart;;;;;
10638;;2022;B Gezondheidswetenschappen;DEMO;4.8;4.65;5.12;4.93;225;niet geselecteerd;Niet gestart;;;;;
10639;10639.0;2022;B Gezondheidswetenschappen;DEMO;6.9;6.75;6.77;6.8;30;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Marokko;vwo profiel natuur & gezondheid;7.9;tussenjaar
10640;;2022;B Gezondheidswetenschappen;DEMO;3.8;4.35;3.27;3.64;356;niet geselecteerd;Niet gestart;;;;;
10641;;2022;B Gezondheidswetenschappen;DEMO;3.5;4.0;4.28;3.99;327;niet geselecteerd;Niet gestart;;;;;
10642;;2022;B Gezondheidswetenschappen;DEMO;3.8;4.15;4.02;3.98;328;niet geselecteerd;Niet gestart;;;;;
10643;;2022;B Gezondheidswetenschappen;DEMO;6.15;5.05;4.85;5.28;186;niet geselecteerd;Niet gestart;;;;;
10644;;2022;B Gezondheidswetenschappen;DEMO;4.0;3.3;3.52;3.62;358;niet geselecteerd;Niet gestart;;;;;
10645;;2022;B Gezondheidswetenschappen;DEMO;5.0;4.6;4.55;4.7;260;niet geselecteerd;Niet gestart;;;;;
10646;10646.0;2022;B Gezondheidswetenschappen;DEMO;6.3;5.95;5.47;5.82;123;reserve;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.7;direct
10647;10647.0;2022;B Gezondheidswetenschappen;DEMO;6.6;5.45;5.87;6.0;103;geselecteerd;Gestart, niet naar jaar 2;vrouw;Turkije;vwo profiel natuur & gezondheid;6.9;direct
10648;;2022;B Gezondheidswetenschappen;DEMO;3.05;3.75;4.32;3.82;340;niet geselecteerd;Niet gestart;;;;;
10649;10649.0;2022;B Gezondheidswetenschappen;DEMO;6.8;5.65;7.02;6.68;36;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.5;tussenjaar
10650;;2022;B Gezondheidswetenschappen;DEMO;3.85;4.5;4.58;4.35;296;niet geselecteerd;Niet gestart;;;;;
10651;10651.0;2022;B Gezondheidswetenschappen;DEMO;7.0;5.95;7.52;7.05;19;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;8.1;direct
10652;10652.0;2022;B Gezondheidswetenschappen;DEMO;5.85;6.05;6.18;6.06;96;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;7.4;direct
10653;;2022;B Gezondheidswetenschappen;DEMO;4.25;5.5;5.05;4.9;230;niet geselecteerd;Niet gestart;;;;;
10654;;2022;B Gezondheidswetenschappen;DEMO;6.2;4.95;5.6;5.65;140;niet geselecteerd;Niet gestart;;;;;
10655;;2022;B Gezondheidswetenschappen;DEMO;4.7;4.85;5.37;5.06;211;niet geselecteerd;Niet gestart;;;;;
10656;10656.0;2022;B Gezondheidswetenschappen;DEMO;7.35;7.5;7.33;7.37;11;geselecteerd;Doorgestroomd naar jaar 2;vrouw;westerse achtergrond;vwo profiel natuur & gezondheid;6.9;direct
10657;;2022;B Gezondheidswetenschappen;DEMO;4.0;3.7;3.75;3.82;341;niet geselecteerd;Niet gestart;;;;;
10658;10658.0;2022;B Gezondheidswetenschappen;DEMO;6.25;5.6;6.27;6.13;91;geselecteerd;Gestart, niet naar jaar 2;vrouw;Turkije;vwo profiel natuur & techniek;7.7;direct
10659;;2022;B Gezondheidswetenschappen;DEMO;4.0;3.9;4.18;4.07;322;niet geselecteerd;Niet gestart;;;;;
10660;;2022;B Gezondheidswetenschappen;DEMO;3.75;1.8;2.87;2.92;400;niet geselecteerd;Niet gestart;;;;;
10661;;2022;B Gezondheidswetenschappen;DEMO;3.4;2.7;3.1;3.11;392;niet geselecteerd;Niet gestart;;;;;
10662;;2022;B Gezondheidswetenschappen;DEMO;5.35;6.05;5.77;5.7;136;niet geselecteerd;Niet gestart;;;;;
10663;;2022;B Gezondheidswetenschappen;DEMO;3.85;5.1;4.77;4.56;282;niet geselecteerd;Niet gestart;;;;;
10664;10664.0;2022;B Gezondheidswetenschappen;DEMO;6.4;6.2;6.1;6.21;80;geselecteerd;Gestart, niet naar jaar 2;vrouw;Suriname/Antillen;vwo profiel natuur & gezondheid;7.9;tussenjaar
10665;10665.0;2022;B Gezondheidswetenschappen;DEMO;7.85;7.25;7.65;7.63;5;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;6.8;direct
10666;;2022;B Gezondheidswetenschappen;DEMO;4.9;4.95;4.32;4.62;274;niet geselecteerd;Niet gestart;;;;;
10667;;2022;B Gezondheidswetenschappen;DEMO;3.8;5.15;4.22;4.28;302;niet geselecteerd;Niet gestart;;;;;
10668;;2022;B Gezondheidswetenschappen;DEMO;3.7;3.75;3.37;3.54;366;niet geselecteerd;Niet gestart;;;;;
10669;10669.0;2022;B Gezondheidswetenschappen;DEMO;5.85;6.5;6.28;6.19;84;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;hbo-propedeuse;7.0;switcher
10670;;2022;B Gezondheidswetenschappen;DEMO;5.05;5.3;5.82;5.48;160;niet geselecteerd;Niet gestart;;;;;
10671;;2022;B Gezondheidswetenschappen;DEMO;1.3;1.2;1.03;1.14;418;niet geselecteerd;Niet gestart;;;;;
10672;;2022;B Gezondheidswetenschappen;DEMO;5.4;5.45;4.57;5.0;218;niet geselecteerd;Niet gestart;;;;;
10673;10673.0;2022;B Gezondheidswetenschappen;DEMO;5.45;7.3;6.12;6.16;87;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.5;direct
10674;;2022;B Gezondheidswetenschappen;DEMO;5.1;4.6;4.57;4.73;252;niet geselecteerd;Niet gestart;;;;;
10675;10675.0;2022;B Gezondheidswetenschappen;DEMO;6.4;6.8;7.35;6.96;23;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & techniek;6.2;tussenjaar
10676;;2022;B Gezondheidswetenschappen;DEMO;5.2;3.75;4.6;4.61;278;niet geselecteerd;Niet gestart;;;;;
10677;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.05;4.45;4.4;292;niet geselecteerd;Niet gestart;;;;;
10678;;2022;B Gezondheidswetenschappen;DEMO;2.55;2.45;1.98;2.24;417;niet geselecteerd;Niet gestart;;;;;
10679;;2022;B Gezondheidswetenschappen;DEMO;2.85;4.25;3.65;3.53;367;niet geselecteerd;Niet gestart;;;;;
10680;10680.0;2022;B Gezondheidswetenschappen;DEMO;6.75;5.75;5.62;5.98;105;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.4;tussenjaar
10681;;2022;B Gezondheidswetenschappen;DEMO;4.25;4.25;4.42;4.34;298;niet geselecteerd;Niet gestart;;;;;
10682;;2022;B Gezondheidswetenschappen;DEMO;3.7;3.1;4.47;3.96;331;niet geselecteerd;Niet gestart;;;;;
10683;;2022;B Gezondheidswetenschappen;DEMO;3.85;3.25;3.92;3.76;349;niet geselecteerd;Niet gestart;;;;;
10684;10684.0;2022;B Gezondheidswetenschappen;DEMO;7.25;6.65;6.88;6.94;25;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;6.2;tussenjaar
10685;;2022;B Gezondheidswetenschappen;DEMO;4.75;5.0;4.05;4.45;284;niet geselecteerd;Niet gestart;;;;;
10686;;2022;B Gezondheidswetenschappen;DEMO;5.25;5.35;5.35;5.32;179;niet geselecteerd;Niet gestart;;;;;
10687;10687.0;2022;B Gezondheidswetenschappen;DEMO;5.5;5.95;7.07;6.38;66;geselecteerd;Gestart, niet naar jaar 2;man;Marokko;vwo profiel natuur & gezondheid;6.8;direct
10688;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.85;4.7;4.68;263;niet geselecteerd;Niet gestart;;;;;
10689;10689.0;2022;B Gezondheidswetenschappen;DEMO;6.7;7.05;6.38;6.61;43;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;hbo-propedeuse;5.5;switcher
10690;;2022;B Gezondheidswetenschappen;DEMO;5.0;4.6;3.85;4.34;299;niet geselecteerd;Niet gestart;;;;;
10691;;2022;B Gezondheidswetenschappen;DEMO;4.75;5.2;4.48;4.7;261;niet geselecteerd;Niet gestart;;;;;
10692;;2022;B Gezondheidswetenschappen;DEMO;4.8;4.55;4.95;4.82;243;niet geselecteerd;Niet gestart;;;;;
10693;;2022;B Gezondheidswetenschappen;DEMO;5.65;5.35;5.75;5.64;141;niet geselecteerd;Niet gestart;;;;;
10694;10694.0;2022;B Gezondheidswetenschappen;DEMO;7.3;6.3;6.88;6.89;28;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.8;direct
10695;;2022;B Gezondheidswetenschappen;DEMO;3.75;3.7;3.2;3.47;373;niet geselecteerd;Niet gestart;;;;;
10696;;2022;B Gezondheidswetenschappen;DEMO;4.1;4.35;4.52;4.36;294;niet geselecteerd;Niet gestart;;;;;
10697;10697.0;2022;B Gezondheidswetenschappen;DEMO;6.1;6.05;6.82;6.45;59;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Suriname/Antillen;vwo profiel natuur & techniek;6.3;direct
10698;;2022;B Gezondheidswetenschappen;DEMO;5.8;5.25;4.87;5.22;191;niet geselecteerd;Niet gestart;;;;;
10699;;2022;B Gezondheidswetenschappen;DEMO;3.45;5.1;4.33;4.22;310;niet geselecteerd;Niet gestart;;;;;
10700;10700.0;2022;B Gezondheidswetenschappen;DEMO;5.15;6.95;6.65;6.26;76;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.2;tussenjaar
10701;;2022;B Gezondheidswetenschappen;DEMO;5.0;6.0;4.35;4.88;231;niet geselecteerd;Niet gestart;;;;;
10702;10702.0;2022;B Gezondheidswetenschappen;DEMO;5.4;5.9;5.97;5.78;128;reserve;Niet gestart;;;;;
10703;;2022;B Gezondheidswetenschappen;DEMO;6.05;6.55;5.15;5.7;137;niet geselecteerd;Niet gestart;;;;;
10704;;2022;B Gezondheidswetenschappen;DEMO;3.45;2.65;3.32;3.22;387;niet geselecteerd;Niet gestart;;;;;
10705;;2022;B Gezondheidswetenschappen;DEMO;3.8;4.75;4.17;4.18;312;niet geselecteerd;Niet gestart;;;;;
10706;;2022;B Gezondheidswetenschappen;DEMO;3.9;2.95;3.73;3.62;359;niet geselecteerd;Niet gestart;;;;;
10707;;2022;B Gezondheidswetenschappen;DEMO;4.9;5.45;6.05;5.58;146;niet geselecteerd;Niet gestart;;;;;
10708;;2022;B Gezondheidswetenschappen;DEMO;5.5;6.35;4.97;5.4;167;niet geselecteerd;Niet gestart;;;;;
10709;;2022;B Gezondheidswetenschappen;DEMO;4.15;4.8;4.2;4.3;301;niet geselecteerd;Niet gestart;;;;;
10710;;2022;B Gezondheidswetenschappen;DEMO;3.35;4.4;3.57;3.67;352;niet geselecteerd;Niet gestart;;;;;
10711;;2022;B Gezondheidswetenschappen;DEMO;4.55;4.6;4.72;4.64;270;niet geselecteerd;Niet gestart;;;;;
10712;;2022;B Gezondheidswetenschappen;DEMO;4.4;5.8;5.73;5.35;174;niet geselecteerd;Niet gestart;;;;;
10713;10713.0;2022;B Gezondheidswetenschappen;DEMO;7.55;6.1;6.63;6.8;31;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;7.2;direct
10714;;2022;B Gezondheidswetenschappen;DEMO;2.65;2.75;3.38;3.04;393;niet geselecteerd;Niet gestart;;;;;
10715;;2022;B Gezondheidswetenschappen;DEMO;5.4;5.45;4.3;4.86;236;niet geselecteerd;Niet gestart;;;;;
10716;;2022;B Gezondheidswetenschappen;DEMO;6.25;5.55;5.1;5.54;150;niet geselecteerd;Niet gestart;;;;;
10717;;2022;B Gezondheidswetenschappen;DEMO;5.85;4.55;5.32;5.32;180;niet geselecteerd;Niet gestart;;;;;
10718;;2022;B Gezondheidswetenschappen;DEMO;2.8;3.45;3.7;3.38;378;niet geselecteerd;Niet gestart;;;;;
10719;10719.0;2022;B Gezondheidswetenschappen;DEMO;6.4;5.1;7.13;6.5;54;geselecteerd;Doorgestroomd naar jaar 2;vrouw;overig niet-westers;vwo profiel natuur & gezondheid;8.2;tussenjaar
10720;10720.0;2022;B Gezondheidswetenschappen;DEMO;6.45;5.35;6.87;6.44;61;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.4;tussenjaar
10721;;2022;B Gezondheidswetenschappen;DEMO;4.15;4.6;4.15;4.24;307;niet geselecteerd;Niet gestart;;;;;
10722;;2022;B Gezondheidswetenschappen;DEMO;5.4;5.05;6.22;5.74;131;niet geselecteerd;Niet gestart;;;;;
10723;;2022;B Gezondheidswetenschappen;DEMO;5.0;4.8;5.67;5.3;183;niet geselecteerd;Niet gestart;;;;;
10724;;2022;B Gezondheidswetenschappen;DEMO;5.35;5.35;4.87;5.11;204;niet geselecteerd;Niet gestart;;;;;
10725;;2022;B Gezondheidswetenschappen;DEMO;5.25;5.65;5.33;5.37;171;niet geselecteerd;Niet gestart;;;;;
10726;10726.0;2022;B Gezondheidswetenschappen;DEMO;6.4;6.95;7.62;7.12;17;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.0;direct
10727;;2022;B Gezondheidswetenschappen;DEMO;5.6;4.95;5.22;5.28;187;niet geselecteerd;Niet gestart;;;;;
10728;10728.0;2022;B Gezondheidswetenschappen;DEMO;6.85;5.85;6.65;6.55;50;geselecteerd;Doorgestroomd naar jaar 2;anders;Nederland;vwo profiel natuur & techniek;8.1;direct
