kandidaat_id;selectiejaar;instrument;item;criterium;score
10956;2023;interview;vraag_2;presentatie;4.3
10957;2023;interview;vraag_2;presentatie;5.7
10958;2023;interview;vraag_2;presentatie;6.0
10959;2023;interview;vraag_2;presentatie;4.6
10960;2023;interview;vraag_2;presentatie;4.9
10961;2023;interview;vraag_2;presentatie;5.6
10962;2023;interview;vraag_2;presentatie;6.1
10963;2023;interview;vraag_2;presentatie;7.7
10964;2023;interview;vraag_2;presentatie;6.0
10965;2023;interview;vraag_2;presentatie;4.2
10966;2023;interview;vraag_2;presentatie;4.5
10967;2023;interview;vraag_2;presentatie;5.5
10968;2023;interview;vraag_2;presentatie;4.6
10969;2023;interview;vraag_2;presentatie;1.0
10970;2023;interview;vraag_2;presentatie;4.3
10971;2023;interview;vraag_2;presentatie;4.4
10972;2023;interview;vraag_2;presentatie;6.1
10973;2023;interview;vraag_2;presentatie;3.6
10974;2023;interview;vraag_2;presentatie;7.5
10975;2023;interview;vraag_2;presentatie;3.1
10976;2023;interview;vraag_2;presentatie;4.0
10977;2023;interview;vraag_2;presentatie;6.6
10978;2023;interview;vraag_2;presentatie;7.2
10979;2023;interview;vraag_2;presentatie;6.1
10980;2023;interview;vraag_2;presentatie;3.1
10981;2023;interview;vraag_2;presentatie;5.3
10982;2023;interview;vraag_2;presentatie;5.5
10983;2023;interview;vraag_2;presentatie;6.1
10984;2023;interview;vraag_2;presentatie;3.0
10985;2023;interview;vraag_2;presentatie;2.6
10986;2023;interview;vraag_2;presentatie;7.7
10987;2023;interview;vraag_2;presentatie;5.0
10988;2023;interview;vraag_2;presentatie;4.9
10989;2023;interview;vraag_2;presentatie;1.4
10990;2023;interview;vraag_2;presentatie;4.0
10991;2023;interview;vraag_2;presentatie;4.7
10992;2023;interview;vraag_2;presentatie;3.9
10993;2023;interview;vraag_2;presentatie;3.3
10994;2023;interview;vraag_2;presentatie;3.9
10995;2023;interview;vraag_2;presentatie;6.6
10996;2023;interview;vraag_2;presentatie;5.4
10997;2023;interview;vraag_2;presentatie;5.1
10998;2023;interview;vraag_2;presentatie;4.8
10999;2023;interview;vraag_2;presentatie;7.7
11000;2023;interview;vraag_2;presentatie;3.7
11001;2023;interview;vraag_2;presentatie;6.6
11002;2023;interview;vraag_2;presentatie;5.8
11003;2023;interview;vraag_2;presentatie;4.2
11004;2023;interview;vraag_2;presentatie;5.8
11005;2023;interview;vraag_2;presentatie;3.9
11006;2023;interview;vraag_2;presentatie;7.0
11007;2023;interview;vraag_2;presentatie;4.6
11008;2023;interview;vraag_2;presentatie;4.7
11009;2023;interview;vraag_2;presentatie;4.4
11010;2023;interview;vraag_2;presentatie;4.0
11011;2023;interview;vraag_2;presentatie;6.2
11012;2023;interview;vraag_2;presentatie;2.4
11013;2023;interview;vraag_2;presentatie;2.5
11014;2023;interview;vraag_2;presentatie;4.0
11015;2023;interview;vraag_2;presentatie;6.8
11016;2023;interview;vraag_2;presentatie;7.8
11017;2023;interview;vraag_2;presentatie;6.2
11018;2023;interview;vraag_2;presentatie;7.3
11019;2023;interview;vraag_2;presentatie;4.2
11020;2023;interview;vraag_2;presentatie;6.0
11021;2023;interview;vraag_2;presentatie;5.3
11022;2023;interview;vraag_2;presentatie;6.2
11023;2023;interview;vraag_2;presentatie;3.9
11024;2023;interview;vraag_2;presentatie;6.8
11025;2023;interview;vraag_2;presentatie;4.7
11026;2023;interview;vraag_2;presentatie;5.9
11027;2023;interview;vraag_2;presentatie;2.0
11028;2023;interview;vraag_2;presentatie;8.0
11029;2023;interview;vraag_2;presentatie;2.8
11030;2023;interview;vraag_2;presentatie;2.6
11031;2023;interview;vraag_2;presentatie;8.3
11032;2023;interview;vraag_2;presentatie;4.9
11033;2023;interview;vraag_2;presentatie;5.1
11034;2023;interview;vraag_2;presentatie;6.1
11035;2023;interview;vraag_2;presentatie;5.7
11036;2023;interview;vraag_2;presentatie;6.7
11037;2023;interview;vraag_2;presentatie;4.1
11038;2023;interview;vraag_2;presentatie;4.3
11039;2023;interview;vraag_2;presentatie;3.9
11040;2023;interview;vraag_2;presentatie;3.9
11041;2023;interview;vraag_2;presentatie;5.0
11042;2023;interview;vraag_2;presentatie;5.0
11043;2023;interview;vraag_2;presentatie;5.9
11044;2023;interview;vraag_2;presentatie;6.7
11045;2023;interview;vraag_2;presentatie;4.0
11046;2023;interview;vraag_2;presentatie;6.3
11047;2023;interview;vraag_2;presentatie;5.9
11048;2023;interview;vraag_2;presentatie;5.0
11049;2023;interview;vraag_2;presentatie;6.7
11050;2023;interview;vraag_2;presentatie;7.4
11051;2023;interview;vraag_2;presentatie;1.5
11052;2023;interview;vraag_2;presentatie;5.6
11053;2023;interview;vraag_2;presentatie;3.8
11054;2023;interview;vraag_2;presentatie;4.4
11055;2023;interview;vraag_2;presentatie;5.0
11056;2023;interview;vraag_2;presentatie;4.0
11057;2023;interview;vraag_2;presentatie;5.2
11058;2023;interview;vraag_2;presentatie;5.8
11059;2023;interview;vraag_2;presentatie;3.5
11060;2023;interview;vraag_2;presentatie;5.1
11061;2023;interview;vraag_2;presentatie;4.1
11062;2023;interview;vraag_2;presentatie;5.2
11063;2023;interview;vraag_2;presentatie;4.6
11064;2023;interview;vraag_2;presentatie;3.6
11065;2023;interview;vraag_2;presentatie;5.0
11066;2023;interview;vraag_2;presentatie;7.9
11067;2023;interview;vraag_2;presentatie;3.5
11068;2023;interview;vraag_2;presentatie;5.7
11069;2023;interview;vraag_2;presentatie;5.0
11070;2023;interview;vraag_2;presentatie;8.2
11071;2023;interview;vraag_2;presentatie;6.9
11072;2023;interview;vraag_2;presentatie;7.3
11073;2023;interview;vraag_2;presentatie;3.1
11074;2023;interview;vraag_2;presentatie;5.9
11075;2023;interview;vraag_2;presentatie;2.9
11076;2023;interview;vraag_2;presentatie;2.7
11077;2023;interview;vraag_2;presentatie;6.8
11078;2023;interview;vraag_2;presentatie;6.8
11079;2023;interview;vraag_2;presentatie;5.5
11080;2023;interview;vraag_2;presentatie;3.0
11081;2023;interview;vraag_2;presentatie;5.8
11082;2023;interview;vraag_2;presentatie;5.9
11083;2023;interview;vraag_2;presentatie;3.8
11084;2023;interview;vraag_2;presentatie;5.9
11085;2023;interview;vraag_2;presentatie;4.8
11086;2023;interview;vraag_2;presentatie;5.4
11087;2023;interview;vraag_2;presentatie;4.4
11088;2023;interview;vraag_2;presentatie;5.7
11089;2023;interview;vraag_2;presentatie;3.6
11090;2023;interview;vraag_2;presentatie;4.5
11091;2023;interview;vraag_2;presentatie;4.3
11092;2023;interview;vraag_2;presentatie;6.9
11093;2023;interview;vraag_2;presentatie;7.0
11094;2023;interview;vraag_2;presentatie;5.4
11095;2023;interview;vraag_2;presentatie;3.8
11096;2023;interview;vraag_2;presentatie;5.4
11097;2023;interview;vraag_2;presentatie;6.6
11098;2023;interview;vraag_2;presentatie;4.4
11099;2023;interview;vraag_2;presentatie;4.0
11100;2023;interview;vraag_2;presentatie;7.0
11101;2023;interview;vraag_2;presentatie;5.8
11102;2023;interview;vraag_2;presentatie;5.8
11103;2023;interview;vraag_2;presentatie;6.1
11104;2023;interview;vraag_2;presentatie;3.2
11105;2023;interview;vraag_2;presentatie;5.1
11106;2023;interview;vraag_2;presentatie;3.8
11107;2023;interview;vraag_2;presentatie;1.6
11108;2023;interview;vraag_2;presentatie;4.4
11109;2023;interview;vraag_2;presentatie;3.7
11110;2023;interview;vraag_2;presentatie;5.9
11111;2023;interview;vraag_2;presentatie;6.8
11112;2023;interview;vraag_2;presentatie;6.9
11113;2023;interview;vraag_2;presentatie;6.8
11114;2023;interview;vraag_2;presentatie;6.4
11115;2023;interview;vraag_2;presentatie;7.0
11116;2023;interview;vraag_2;presentatie;5.9
11117;2023;interview;vraag_2;presentatie;4.5
11118;2023;interview;vraag_2;presentatie;3.5
11119;2023;interview;vraag_2;presentatie;6.9
11120;2023;interview;vraag_2;presentatie;5.9
11121;2023;interview;vraag_2;presentatie;5.6
11122;2023;interview;vraag_2;presentatie;2.5
11123;2023;interview;vraag_2;presentatie;6.3
11124;2023;interview;vraag_2;presentatie;4.2
11125;2023;interview;vraag_2;presentatie;6.7
11126;2023;interview;vraag_2;presentatie;5.0
11127;2023;interview;vraag_2;presentatie;6.1
11128;2023;interview;vraag_2;presentatie;5.8
11129;2023;interview;vraag_2;presentatie;8.0
11130;2023;interview;vraag_2;presentatie;1.8
11131;2023;interview;vraag_2;presentatie;3.1
11132;2023;interview;vraag_2;presentatie;4.5
11133;2023;interview;vraag_2;presentatie;6.1
11134;2023;interview;vraag_2;presentatie;7.1
11135;2023;interview;vraag_2;presentatie;6.6
11136;2023;interview;vraag_2;presentatie;4.4
11137;2023;interview;vraag_2;presentatie;6.2
11138;2023;interview;vraag_2;presentatie;4.4
11139;2023;interview;vraag_2;presentatie;3.7
11140;2023;interview;vraag_2;presentatie;4.4
11141;2023;interview;vraag_2;presentatie;6.8
11142;2023;interview;vraag_2;presentatie;4.3
11143;2023;interview;vraag_2;presentatie;4.0
11144;2023;interview;vraag_2;presentatie;4.4
11145;2023;interview;vraag_2;presentatie;6.0
11146;2023;interview;vraag_2;presentatie;5.8
11147;2023;interview;vraag_2;presentatie;7.0
11148;2023;interview;vraag_2;presentatie;5.5
11149;2023;interview;vraag_2;presentatie;7.1
11150;2023;interview;vraag_2;presentatie;5.6
11151;2023;interview;vraag_2;presentatie;5.9
10761;2023;interview;vraag_3;inhoud;5.7
10762;2023;interview;vraag_3;inhoud;6.9
10763;2023;interview;vraag_3;inhoud;5.3
10764;2023;interview;vraag_3;inhoud;4.0
10765;2023;interview;vraag_3;inhoud;5.2
10766;2023;interview;vraag_3;inhoud;6.3
10767;2023;interview;vraag_3;inhoud;4.5
10768;2023;interview;vraag_3;inhoud;3.4
10769;2023;interview;vraag_3;inhoud;7.5
10770;2023;interview;vraag_3;inhoud;2.7
10771;2023;interview;vraag_3;inhoud;4.5
10772;2023;interview;vraag_3;inhoud;3.6
10773;2023;interview;vraag_3;inhoud;5.8
10774;2023;interview;vraag_3;inhoud;4.4
10775;2023;interview;vraag_3;inhoud;4.9
10776;2023;interview;vraag_3;inhoud;4.3
10777;2023;interview;vraag_3;inhoud;4.1
10778;2023;interview;vraag_3;inhoud;4.3
10779;2023;interview;vraag_3;inhoud;4.1
10780;2023;interview;vraag_3;inhoud;3.6
10781;2023;interview;vraag_3;inhoud;6.6
10782;2023;interview;vraag_3;inhoud;5.6
10783;2023;interview;vraag_3;inhoud;4.7
10784;2023;interview;vraag_3;inhoud;4.5
10785;2023;interview;vraag_3;inhoud;5.2
10786;2023;interview;vraag_3;inhoud;6.0
10787;2023;interview;vraag_3;inhoud;5.8
10788;2023;interview;vraag_3;inhoud;5.3
10789;2023;interview;vraag_3;inhoud;5.5
10790;2023;interview;vraag_3;inhoud;5.8
10791;2023;interview;vraag_3;inhoud;4.0
10792;2023;interview;vraag_3;inhoud;7.0
10793;2023;interview;vraag_3;inhoud;5.1
10794;2023;interview;vraag_3;inhoud;5.8
10795;2023;interview;vraag_3;inhoud;2.0
10796;2023;interview;vraag_3;inhoud;1.0
10797;2023;interview;vraag_3;inhoud;3.6
10798;2023;interview;vraag_3;inhoud;5.8
10799;2023;interview;vraag_3;inhoud;2.0
10800;2023;interview;vraag_3;inhoud;6.1
10801;2023;interview;vraag_3;inhoud;8.5
10802;2023;interview;vraag_3;inhoud;3.3
10803;2023;interview;vraag_3;inhoud;5.4
10804;2023;interview;vraag_3;inhoud;3.6
10805;2023;interview;vraag_3;inhoud;6.2
10806;2023;interview;vraag_3;inhoud;5.4
10807;2023;interview;vraag_3;inhoud;3.1
10808;2023;interview;vraag_3;inhoud;3.7
10809;2023;interview;vraag_3;inhoud;6.3
10810;2023;interview;vraag_3;inhoud;3.3
10811;2023;interview;vraag_3;inhoud;3.7
10812;2023;interview;vraag_3;inhoud;6.9
10813;2023;interview;vraag_3;inhoud;5.7
10814;2023;interview;vraag_3;inhoud;7.6
10815;2023;interview;vraag_3;inhoud;4.5
10816;2023;interview;vraag_3;inhoud;5.3
10817;2023;interview;vraag_3;inhoud;3.6
10818;2023;interview;vraag_3;inhoud;5.2
10819;2023;interview;vraag_3;inhoud;7.3
10820;2023;interview;vraag_3;inhoud;7.0
10821;2023;interview;vraag_3;inhoud;7.6
10822;2023;interview;vraag_3;inhoud;2.5
10823;2023;interview;vraag_3;inhoud;4.6
10824;2023;interview;vraag_3;inhoud;4.0
10825;2023;interview;vraag_3;inhoud;4.2
10826;2023;interview;vraag_3;inhoud;3.6
10827;2023;interview;vraag_3;inhoud;3.7
10828;2023;interview;vraag_3;inhoud;3.6
10829;2023;interview;vraag_3;inhoud;3.3
10830;2023;interview;vraag_3;inhoud;9.2
10831;2023;interview;vraag_3;inhoud;5.0
10832;2023;interview;vraag_3;inhoud;4.2
10833;2023;interview;vraag_3;inhoud;5.2
10834;2023;interview;vraag_3;inhoud;7.2
10835;2023;interview;vraag_3;inhoud;4.5
10836;2023;interview;vraag_3;inhoud;4.0
10837;2023;interview;vraag_3;inhoud;5.6
10838;2023;interview;vraag_3;inhoud;3.5
10839;2023;interview;vraag_3;inhoud;5.5
10840;2023;interview;vraag_3;inhoud;5.3
10841;2023;interview;vraag_3;inhoud;6.0
10842;2023;interview;vraag_3;inhoud;5.6
10843;2023;interview;vraag_3;inhoud;5.0
10844;2023;interview;vraag_3;inhoud;4.3
10845;2023;interview;vraag_3;inhoud;4.0
10846;2023;interview;vraag_3;inhoud;3.7
10847;2023;interview;vraag_3;inhoud;3.2
10848;2023;interview;vraag_3;inhoud;6.8
10849;2023;interview;vraag_3;inhoud;7.0
10850;2023;interview;vraag_3;inhoud;4.7
10851;2023;interview;vraag_3;inhoud;2.5
10852;2023;interview;vraag_3;inhoud;4.0
10853;2023;interview;vraag_3;inhoud;3.9
10854;2023;interview;vraag_3;inhoud;6.4
10855;2023;interview;vraag_3;inhoud;6.1
10856;2023;interview;vraag_3;inhoud;2.6
10857;2023;interview;vraag_3;inhoud;4.6
10858;2023;interview;vraag_3;inhoud;6.3
10859;2023;interview;vraag_3;inhoud;5.9
10860;2023;interview;vraag_3;inhoud;3.4
10861;2023;interview;vraag_3;inhoud;7.2
10862;2023;interview;vraag_3;inhoud;4.8
10863;2023;interview;vraag_3;inhoud;5.8
10864;2023;interview;vraag_3;inhoud;7.0
10865;2023;interview;vraag_3;inhoud;8.7
10866;2023;interview;vraag_3;inhoud;5.7
10867;2023;interview;vraag_3;inhoud;6.3
10868;2023;interview;vraag_3;inhoud;4.3
10869;2023;interview;vraag_3;inhoud;4.2
10870;2023;interview;vraag_3;inhoud;6.9
10871;2023;interview;vraag_3;inhoud;2.7
10872;2023;interview;vraag_3;inhoud;6.1
10873;2023;interview;vraag_3;inhoud;2.2
10874;2023;interview;vraag_3;inhoud;3.7
10875;2023;interview;vraag_3;inhoud;7.9
10876;2023;interview;vraag_3;inhoud;6.5
10877;2023;interview;vraag_3;inhoud;5.0
10878;2023;interview;vraag_3;inhoud;3.6
10879;2023;interview;vraag_3;inhoud;6.4
10880;2023;interview;vraag_3;inhoud;2.3
10881;2023;interview;vraag_3;inhoud;1.6
10882;2023;interview;vraag_3;inhoud;4.4
10883;2023;interview;vraag_3;inhoud;6.0
10884;2023;interview;vraag_3;inhoud;5.9
10885;2023;interview;vraag_3;inhoud;5.2
10886;2023;interview;vraag_3;inhoud;3.7
10887;2023;interview;vraag_3;inhoud;6.0
10888;2023;interview;vraag_3;inhoud;4.1
10889;2023;interview;vraag_3;inhoud;3.4
10890;2023;interview;vraag_3;inhoud;5.5
10891;2023;interview;vraag_3;inhoud;4.9
10892;2023;interview;vraag_3;inhoud;2.8
10893;2023;interview;vraag_3;inhoud;7.7
10894;2023;interview;vraag_3;inhoud;4.6
10895;2023;interview;vraag_3;inhoud;2.8
10896;2023;interview;vraag_3;inhoud;4.2
10897;2023;interview;vraag_3;inhoud;2.5
10898;2023;interview;vraag_3;inhoud;1.0
10899;2023;interview;vraag_3;inhoud;6.5
10900;2023;interview;vraag_3;inhoud;3.0
10901;2023;interview;vraag_3;inhoud;3.8
10902;2023;interview;vraag_3;inhoud;5.4
10903;2023;interview;vraag_3;inhoud;5.9
10904;2023;interview;vraag_3;inhoud;4.5
10905;2023;interview;vraag_3;inhoud;6.4
10906;2023;interview;vraag_3;inhoud;6.6
10907;2023;interview;vraag_3;inhoud;4.6
10908;2023;interview;vraag_3;inhoud;6.4
10909;2023;interview;vraag_3;inhoud;2.8
10910;2023;interview;vraag_3;inhoud;5.7
10911;2023;interview;vraag_3;inhoud;5.7
10912;2023;interview;vraag_3;inhoud;5.6
10913;2023;interview;vraag_3;inhoud;6.4
10914;2023;interview;vraag_3;inhoud;3.3
10915;2023;interview;vraag_3;inhoud;3.7
10916;2023;interview;vraag_3;inhoud;2.7
10917;2023;interview;vraag_3;inhoud;4.4
10918;2023;interview;vraag_3;inhoud;3.8
10919;2023;interview;vraag_3;inhoud;2.2
10920;2023;interview;vraag_3;inhoud;4.7
10921;2023;interview;vraag_3;inhoud;5.3
10922;2023;interview;vraag_3;inhoud;4.6
10923;2023;interview;vraag_3;inhoud;4.9
10924;2023;interview;vraag_3;inhoud;4.4
10925;2023;interview;vraag_3;inhoud;5.5
10926;2023;interview;vraag_3;inhoud;4.9
10927;2023;interview;vraag_3;inhoud;3.0
10928;2023;interview;vraag_3;inhoud;5.3
10929;2023;interview;vraag_3;inhoud;5.3
10930;2023;interview;vraag_3;inhoud;5.9
10931;2023;interview;vraag_3;inhoud;5.5
10932;2023;interview;vraag_3;inhoud;4.8
10933;2023;interview;vraag_3;inhoud;5.7
10934;2023;interview;vraag_3;inhoud;4.8
10935;2023;interview;vraag_3;inhoud;6.7
10936;2023;interview;vraag_3;inhoud;4.1
10937;2023;interview;vraag_3;inhoud;7.1
10938;2023;interview;vraag_3;inhoud;2.2
10939;2023;interview;vraag_3;inhoud;5.9
10940;2023;interview;vraag_3;inhoud;3.1
10941;2023;interview;vraag_3;inhoud;4.0
10942;2023;interview;vraag_3;inhoud;4.6
10943;2023;interview;vraag_3;inhoud;4.8
10944;2023;interview;vraag_3;inhoud;4.9
10945;2023;interview;vraag_3;inhoud;4.4
10946;2023;interview;vraag_3;inhoud;4.8
10947;2023;interview;vraag_3;inhoud;5.3
10948;2023;interview;vraag_3;inhoud;6.0
10949;2023;interview;vraag_3;inhoud;6.9
10950;2023;interview;vraag_3;inhoud;4.5
10951;2023;interview;vraag_3;inhoud;7.1
10952;2023;interview;vraag_3;inhoud;4.3
10953;2023;interview;vraag_3;inhoud;4.8
10954;2023;interview;vraag_3;inhoud;5.3
10955;2023;interview;vraag_3;inhoud;6.9
10956;2023;interview;vraag_3;inhoud;5.0
10957;2023;interview;vraag_3;inhoud;4.5
10958;2023;interview;vraag_3;inhoud;4.6
10959;2023;interview;vraag_3;inhoud;5.0
10960;2023;interview;vraag_3;inhoud;3.9
10961;2023;interview;vraag_3;inhoud;3.9
10962;2023;interview;vraag_3;inhoud;6.2
10963;2023;interview;vraag_3;inhoud;9.3
10964;2023;interview;vraag_3;inhoud;7.0
10965;2023;interview;vraag_3;inhoud;4.1
10966;2023;interview;vraag_3;inhoud;4.5
10967;2023;interview;vraag_3;inhoud;4.4
10968;2023;interview;vraag_3;inhoud;3.2
10969;2023;interview;vraag_3;inhoud;1.0
10970;2023;interview;vraag_3;inhoud;4.3
10971;2023;interview;vraag_3;inhoud;6.5
10972;2023;interview;vraag_3;inhoud;5.1
10973;2023;interview;vraag_3;inhoud;4.5
10974;2023;interview;vraag_3;inhoud;6.8
10975;2023;interview;vraag_3;inhoud;3.7
10976;2023;interview;vraag_3;inhoud;5.1
10977;2023;interview;vraag_3;inhoud;6.0
10978;2023;interview;vraag_3;inhoud;6.4
10979;2023;interview;vraag_3;inhoud;5.2
10980;2023;interview;vraag_3;inhoud;6.6
10981;2023;interview;vraag_3;inhoud;5.9
10982;2023;interview;vraag_3;inhoud;6.9
10983;2023;interview;vraag_3;inhoud;6.4
10984;2023;interview;vraag_3;inhoud;4.4
10985;2023;interview;vraag_3;inhoud;3.4
10986;2023;interview;vraag_3;inhoud;6.0
10987;2023;interview;vraag_3;inhoud;4.3
10988;2023;interview;vraag_3;inhoud;4.9
10989;2023;interview;vraag_3;inhoud;1.2
10990;2023;interview;vraag_3;inhoud;5.1
10991;2023;interview;vraag_3;inhoud;5.9
10992;2023;interview;vraag_3;inhoud;4.4
10993;2023;interview;vraag_3;inhoud;1.5
10994;2023;interview;vraag_3;inhoud;1.9
10995;2023;interview;vraag_3;inhoud;5.6
10996;2023;interview;vraag_3;inhoud;6.0
10997;2023;interview;vraag_3;inhoud;5.1
10998;2023;interview;vraag_3;inhoud;3.1
10999;2023;interview;vraag_3;inhoud;7.4
11000;2023;interview;vraag_3;inhoud;4.2
11001;2023;interview;vraag_3;inhoud;4.3
11002;2023;interview;vraag_3;inhoud;6.0
11003;2023;interview;vraag_3;inhoud;2.6
11004;2023;interview;vraag_3;inhoud;5.4
11005;2023;interview;vraag_3;inhoud;2.5
11006;2023;interview;vraag_3;inhoud;6.1
11007;2023;interview;vraag_3;inhoud;6.0
11008;2023;interview;vraag_3;inhoud;4.5
11009;2023;interview;vraag_3;inhoud;2.8
11010;2023;interview;vraag_3;inhoud;2.4
11011;2023;interview;vraag_3;inhoud;4.7
11012;2023;interview;vraag_3;inhoud;3.5
11013;2023;interview;vraag_3;inhoud;3.0
11014;2023;interview;vraag_3;inhoud;4.0
11015;2023;interview;vraag_3;inhoud;6.9
11016;2023;interview;vraag_3;inhoud;6.7
11017;2023;interview;vraag_3;inhoud;5.0
11018;2023;interview;vraag_3;inhoud;6.4
11019;2023;interview;vraag_3;inhoud;4.2
11020;2023;interview;vraag_3;inhoud;6.3
11021;2023;interview;vraag_3;inhoud;5.4
11022;2023;interview;vraag_3;inhoud;5.1
11023;2023;interview;vraag_3;inhoud;4.2
11024;2023;interview;vraag_3;inhoud;7.2
11025;2023;interview;vraag_3;inhoud;3.8
11026;2023;interview;vraag_3;inhoud;6.8
11027;2023;interview;vraag_3;inhoud;4.4
11028;2023;interview;vraag_3;inhoud;7.9
11029;2023;interview;vraag_3;inhoud;3.0
11030;2023;interview;vraag_3;inhoud;5.1
11031;2023;interview;vraag_3;inhoud;7.6
11032;2023;interview;vraag_3;inhoud;3.2
11033;2023;interview;vraag_3;inhoud;3.5
11034;2023;interview;vraag_3;inhoud;6.7
11035;2023;interview;vraag_3;inhoud;5.5
11036;2023;interview;vraag_3;inhoud;4.4
11037;2023;interview;vraag_3;inhoud;3.9
11038;2023;interview;vraag_3;inhoud;6.3
11039;2023;interview;vraag_3;inhoud;3.8
11040;2023;interview;vraag_3;inhoud;3.6
11041;2023;interview;vraag_3;inhoud;4.9
11042;2023;interview;vraag_3;inhoud;4.0
11043;2023;interview;vraag_3;inhoud;8.2
11044;2023;interview;vraag_3;inhoud;6.6
11045;2023;interview;vraag_3;inhoud;3.9
11046;2023;interview;vraag_3;inhoud;6.5
11047;2023;interview;vraag_3;inhoud;6.0
11048;2023;interview;vraag_3;inhoud;5.5
11049;2023;interview;vraag_3;inhoud;5.7
11050;2023;interview;vraag_3;inhoud;8.0
11051;2023;interview;vraag_3;inhoud;2.8
11052;2023;interview;vraag_3;inhoud;4.6
11053;2023;interview;vraag_3;inhoud;5.4
11054;2023;interview;vraag_3;inhoud;6.1
11055;2023;interview;vraag_3;inhoud;5.6
11056;2023;interview;vraag_3;inhoud;5.1
11057;2023;interview;vraag_3;inhoud;4.3
11058;2023;interview;vraag_3;inhoud;5.5
11059;2023;interview;vraag_3;inhoud;4.7
11060;2023;interview;vraag_3;inhoud;4.9
11061;2023;interview;vraag_3;inhoud;3.8
11062;2023;interview;vraag_3;inhoud;6.2
11063;2023;interview;vraag_3;inhoud;3.5
11064;2023;interview;vraag_3;inhoud;3.4
11065;2023;interview;vraag_3;inhoud;6.0
11066;2023;interview;vraag_3;inhoud;9.0
11067;2023;interview;vraag_3;inhoud;3.4
11068;2023;interview;vraag_3;inhoud;6.5
11069;2023;interview;vraag_3;inhoud;5.5
11070;2023;interview;vraag_3;inhoud;5.9
11071;2023;interview;vraag_3;inhoud;6.5
11072;2023;interview;vraag_3;inhoud;6.3
11073;2023;interview;vraag_3;inhoud;3.7
11074;2023;interview;vraag_3;inhoud;6.3
11075;2023;interview;vraag_3;inhoud;4.1
11076;2023;interview;vraag_3;inhoud;1.9
11077;2023;interview;vraag_3;inhoud;5.8
11078;2023;interview;vraag_3;inhoud;7.2
11079;2023;interview;vraag_3;inhoud;6.2
11080;2023;interview;vraag_3;inhoud;2.6
11081;2023;interview;vraag_3;inhoud;5.6
11082;2023;interview;vraag_3;inhoud;5.5
11083;2023;interview;vraag_3;inhoud;3.9
11084;2023;interview;vraag_3;inhoud;5.4
11085;2023;interview;vraag_3;inhoud;3.1
11086;2023;interview;vraag_3;inhoud;5.4
11087;2023;interview;vraag_3;inhoud;5.3
11088;2023;interview;vraag_3;inhoud;6.6
11089;2023;interview;vraag_3;inhoud;3.1
11090;2023;interview;vraag_3;inhoud;3.2
11091;2023;interview;vraag_3;inhoud;2.8
11092;2023;interview;vraag_3;inhoud;7.8
11093;2023;interview;vraag_3;inhoud;6.9
11094;2023;interview;vraag_3;inhoud;3.1
11095;2023;interview;vraag_3;inhoud;3.7
11096;2023;interview;vraag_3;inhoud;3.6
11097;2023;interview;vraag_3;inhoud;4.4
11098;2023;interview;vraag_3;inhoud;4.2
11099;2023;interview;vraag_3;inhoud;3.4
11100;2023;interview;vraag_3;inhoud;5.6
11101;2023;interview;vraag_3;inhoud;4.8
11102;2023;interview;vraag_3;inhoud;4.0
11103;2023;interview;vraag_3;inhoud;6.6
11104;2023;interview;vraag_3;inhoud;2.2
11105;2023;interview;vraag_3;inhoud;5.4
11106;2023;interview;vraag_3;inhoud;4.9
11107;2023;interview;vraag_3;inhoud;1.9
11108;2023;interview;vraag_3;inhoud;5.5
11109;2023;interview;vraag_3;inhoud;1.9
11110;2023;interview;vraag_3;inhoud;5.8
11111;2023;interview;vraag_3;inhoud;5.7
11112;2023;interview;vraag_3;inhoud;8.9
11113;2023;interview;vraag_3;inhoud;8.0
11114;2023;interview;vraag_3;inhoud;5.6
11115;2023;interview;vraag_3;inhoud;5.9
11116;2023;interview;vraag_3;inhoud;5.9
11117;2023;interview;vraag_3;inhoud;4.0
11118;2023;interview;vraag_3;inhoud;5.4
11119;2023;interview;vraag_3;inhoud;6.9
11120;2023;interview;vraag_3;inhoud;5.7
11121;2023;interview;vraag_3;inhoud;5.0
11122;2023;interview;vraag_3;inhoud;2.4
11123;2023;interview;vraag_3;inhoud;5.0
11124;2023;interview;vraag_3;inhoud;6.2
11125;2023;interview;vraag_3;inhoud;7.8
11126;2023;interview;vraag_3;inhoud;4.1
11127;2023;interview;vraag_3;inhoud;6.6
11128;2023;interview;vraag_3;inhoud;6.2
11129;2023;interview;vraag_3;inhoud;8.3
11130;2023;interview;vraag_3;inhoud;2.4
11131;2023;interview;vraag_3;inhoud;3.8
11132;2023;interview;vraag_3;inhoud;3.3
11133;2023;interview;vraag_3;inhoud;5.9
11134;2023;interview;vraag_3;inhoud;6.6
11135;2023;interview;vraag_3;inhoud;6.3
11136;2023;interview;vraag_3;inhoud;7.5
11137;2023;interview;vraag_3;inhoud;5.5
11138;2023;interview;vraag_3;inhoud;4.9
11139;2023;interview;vraag_3;inhoud;2.8
11140;2023;interview;vraag_3;inhoud;3.7
11141;2023;interview;vraag_3;inhoud;7.5
11142;2023;interview;vraag_3;inhoud;3.6
11143;2023;interview;vraag_3;inhoud;4.0
11144;2023;interview;vraag_3;inhoud;4.1
11145;2023;interview;vraag_3;inhoud;6.5
11146;2023;interview;vraag_3;inhoud;7.0
